Structures,chem_comp,solvent_removed,framework_count,framework_mean_dim
ONAWEG01_clean,N4896C6528H192Cu408,1,1,3.0
ONAWEG02_clean,C6528H192N4896Cu408,1,1,3.0
ONAWEG_clean,N4896C8160H256Cu408,1,1,3.0
ONEJUN_clean,W3348N1116O8742C2232H72Cu558P372,1,1,3.0
ONESUX_clean,Ni68K3468O22032H13872C14688,1,1,3.0
ONEYOW_clean,Zn372H296C12648N744O2976,1,1,3.0
ONIXOZ_clean,Cu372H48C3720O1488,1,1,3.0
ONODOM_clean,Ni6O1836H3672C6120,1,1,3.0
ONUJUE_clean,O1326C6120H7344Fe6,1,1,3.0
ONUKAL_clean,O2550C2448H1224Fe6,1,1,3.0
ONUQOE_clean,Cd186C3472H64O992S496,1,1,3.0
OPAGIX_clean,Mg558O1674C2232H18,1,1,3.0
OPAHIY_clean,C25908H352Cd612O2652N204,1,1,3.0
OPAMOI_clean,V124P124O620Co1,1,1,3.0
OPAPEB_clean,Sm62H36C930S186N744O372,1,1,3.0
OPAPIF_clean,Eu62H36C930S186N744O372,1,1,3.0
OPAPOL_clean,Tb62H36C930S186N744O372,1,1,3.0
OPAPUR_clean,Dy62H36C930S186N744O372,1,1,3.0
OPEGIA_clean,In612O4488H48P1632,1,1,3.0
OPEGOG_clean,H76In1224O8772P2856,1,1,3.0
OPENIH_clean,Cu124H22C1364N310O496,1,1,3.0
OPENON_clean,Cu62H20C1054N310O248,1,1,3.0
OPENUT_clean,Eu248H48C2976O1488,1,1,3.0
OPINIL_clean,Dy62Cs62Mo62O62H8N496C558,1,1,3.0
OPIPOT_clean,Co4H1240C1240N248O496,1,1,3.0
OPIPUZ_clean,Co4O816C2040H2244N408,1,1,3.0
OPIWEQ_clean,Co4H1116C1116N248O496,1,1,3.0
OPIYAP_clean,O2728C3968H120Cu496N248,1,1,3.0
OPOBIF_clean,Zn372H60C2418N1116O744,1,1,3.0
OPOBOL_clean,Ba102H12C1224N204O612,1,1,3.0
OPOCEC_clean,Mn32O6528C20808H23256,1,1,3.0
OPOCUS_clean,Ag744C4340H220N1984O372,1,1,3.0
OPOYUO_clean,Zn124H68C2852N248O496,1,1,3.0
OPOZEZ_clean,Cd248H176C7192N992O992,1,2,3.0
OPUCUY_clean,Eu372Ag620O2604H168N1240C7440,1,1,3.0
OPUDAF_clean,Sm372Ag620O2480N1240C7440H160,1,1,3.0
OPUDIN_clean,Zn186P124O744H8C248,1,1,3.0
OPUDOT_clean,Zn372P248O1488C496H8,1,1,3.0
OPURIB01_clean,Ce62H18C1054O496,1,1,3.0
OPURIB_clean,Ce62H18C1054O496,1,1,3.0
OQANIE_clean,Cu248H96C2976O1736,1,1,3.0
OQEPEG_clean,Mn3C2754H2040O2040N408S204,1,1,3.0
OQEPUW_clean,Cd372H36C3534O1488F1116,1,1,3.0
OQEROS_clean,Cd62H48Pd62C2976N248O496,1,1,3.0
OQERUY_clean,O992N496C5952H96Cd124Pd124,1,1,3.0
OQESAF_clean,Cd62H48Pd62C2976N248O496,1,1,3.0
OQESEJ_clean,Cd62H48Pd62C2976N248O496,1,1,3.0
OQETEK_clean,Yb124H28C1860O744,1,1,3.0
OQIQEM_clean,Tm248O1488C2232H24S372,1,1,3.0
OQIQIQ_clean,Er248O1488C2232H24S372,1,1,3.0
OQIQOW_clean,Y248O1488C2232H24S372,1,1,3.0
OQIQUB01_charged,Cu186H152C4464N2356O372,0,1,3.0
OQIQUB_charged,Cu186H178C4464N2356O682,0,1,3.0
OQIRAI_charged,Cu186H168C4464I341N2232,1,1,3.0
OQIZUL_clean,O5952Cu1488C8928H96,1,1,3.0
OQOBUT_clean,Al816O80C6528,1,1,3.0
OQOJUB_clean,C6120H9996O1632Li4,1,1,3.0
OQOXAV_clean,Zn248F248N1240C248H16,1,1,3.0
OQUCOU_clean,Cd186O1736C2728H56,1,1,3.0
OQUFAJ01_clean,F2976O1488C4464H64Zr372,1,1,3.0
OQUFAJ02_clean,F5952O2976C8928H128Zr744,1,1,3.0
OQUFAJ03_clean,F2976O1488C4464H64Zr372,1,1,3.0
OQUFAJ04_clean,F2976O1488C4464H64Zr372,1,1,3.0
OQUFAJ_clean,O1488C4464H64F2976Zr372,1,1,3.0
OQUFIR_clean,F2976O2232C5704H80Zr372S248,1,1,3.0
OQUFOX_clean,F6448O3472C9920H128Zr744,1,1,3.0
OQUFUD_clean,O1736C5704H88F2976Zr372,1,1,3.0
OQUGAK_clean,F2976O2728N744H224C10416Zr372,1,1,3.0
OQUGUE_clean,F2976O1984C5332H88Zr372,1,1,3.0
OQUWUU_clean,W2976Co20P248O7688N3968C11904H9920,1,1,3.0
OQUXAB_clean,W1488Co8O4216N992C2976H2480Ge124,1,1,3.0
OQUXEF_clean,W1488Co8O4216C2976H2480N992B124,1,1,3.0
OQUXIJ_clean,Co8W1488N992O4216C2976H2480,1,1,3.0
OQUZIL_clean,W1488Ag248O4216N992C2976H80B124,1,1,3.0
ORAGEU_clean,Gd6Re496C1488Se496N1488,1,1,3.0
ORAGOF_clean,C8772H96Ho408N612O3876P612,1,1,3.0
ORAJAT_clean,Re992S992N2976C2976Er8K248,1,1,3.0
ORAJEX_clean,Re992S992N2976C2976Ho8K248,1,1,3.0
ORAJOH_clean,Re32S1632N4896C4896Lu408K408,1,1,3.0
ORAKAU_clean,Re32S1632N4896C4896Tb408K408,1,1,3.0
ORAKIC_clean,Re992S992N2976C2976K496Tm8O248,1,1,3.0
ORAKUO_clean,Re32S1632N4896C4896Yb408K408,1,1,3.0
ORANAY_clean,O1488C2604H36Ce124Mg186N372,1,1,3.0
ORAQUU_clean,Zn496B7440H228C2232O1736,1,2,3.0
ORERAG_clean,Be24P1632O6528H1632,1,1,3.0
OREZAO_clean,Cu372O1302N372C2232H96S372Ca62,1,1,3.0
OREZES_clean,Cu372O1302N372C2232H96S372Ca62,1,1,3.0
OREZUI_clean,C19584H240O5304Zn1836,1,1,3.0
ORIBAU_clean,Zn372C3968H64O1984,1,1,3.0
ORIVOC_clean,Zn558C2232H18O1674,1,1,3.0
ORIVUI_clean,Ni18C3672H918O2754,1,1,3.0
ORIWAP_clean,Co18C3672H918O2754,1,1,3.0
ORIWET_clean,Mn18C3672H918O2754,1,1,3.0
OROKEN_clean,Nb372Cl744N496C620S372Cu124H12,1,1,3.0
OROLUD_clean,Zn372P496H16O1488,1,1,3.0
OROMAK_clean,Zn186P248H8O744,1,1,3.0
ORUHAM_clean,Cd248O992N744H80C4340,1,1,3.0
ORUKET_clean,P612O3672N612C8568H96Mg306,1,1,3.0
ORUKOD_clean,Ba612P612O3672N612C8568H96,1,1,3.0
ORULEU_clean,Co12O2244H3060N612C5508,1,1,3.0
OSAVEK_clean,Ca124H16C992O496,1,1,3.0
OSAVUA_clean,Ca62H8C496O372,1,1,3.0
OSAWEL_clean,Ca62H8C496O372,1,1,3.0
OSAXAI_clean,Zn124H64C2976N496O496,1,1,3.0
OSIKIL_clean,Zn744H192C8928I1488N2976,1,2,3.0
OSIKUX_clean_h,Zn744C8928Br1488N2976H192,1,2,3.0
OSILOS_charged,Cu124H24C744N992O744Cl62,0,1,3.0
OSIWOD01,Ag496H96C1984N1488,1,1,3.0
OSIWUJ_clean,Ag248H48C992N744,1,1,3.0
OSIXEU_clean,Ag248H48C992N744,1,1,3.0
OSIXIY_clean,Ag496H96C1984N1488,1,1,3.0
OSOMIT_clean,Zn186H48C1860N558O744,1,1,3.0
OSOTIB_clean,C10098H90N1836O3672Cu918,1,1,3.0
OSUGUG_clean,N1632C4896H80Cu204,1,1,3.0
OSUPID_clean,Er248O1488S1488C5456H144,1,1,3.0
OSUPOJ_clean,Eu248S1488O1488C5952H144,1,1,3.0
OSUPUP_clean,Tb248S1488O1488C5952H144,1,1,3.0
OSUQAW_clean,Er992O5952S3968C16864H160,1,1,3.0
OSURAX_clean,Cd372C7936H160N1240O1488,1,1,3.0
OSUVIJ_clean,U124Si124O744C3348H68,1,2,3.0
OSUVOP_clean,U186Si124O744C3348H68,1,1,3.0
OSUWEF_clean,Zn124S248O1488C3472H64Na248,1,1,3.0
OTABES_clean,O20C2976N248In124,1,1,3.0
OTAQAD_clean,O20C2976N248Ga124,1,1,3.0
OTARUX01,Ag124H16C1984N992Cl496,1,1,3.0
OTATOT_clean,Tb124H72C2976N248O744,1,1,3.0
OTAVAH_clean,Gd124H72C2976N248O744,1,1,3.0
OTAVOV_clean,La124H72C2976N248O744,1,1,3.0
OTAVUB_clean,Eu124H72C2976N248O744,1,1,3.0
OTAWIR_clean,Zn248O992N496C5952H112,1,2,3.0
OTAXOX_clean,Mg744H48C1488O2976,1,1,3.0
OTEGUR_clean,O1240C1984H32In248,1,1,3.0
OTEHAY_clean,O1240C1984H32In248,1,1,3.0
OTENEH_charged,Pr496H88C1736N3472O3100,1,1,3.0
OTIBUQ_clean,O620C2976H60Al124N248,1,1,3.0
OTIJAE_clean,Cr744Mn18O8928C4464,1,1,3.0
OTIPAK_clean,C3264H48N408O816Cd204,1,2,3.0
OTIPEO_clean,C4896H64Cd408N816O1632,1,2,3.0
OTIPUE_clean,Mn6O1224F816C4896N612H2856,1,1,3.0
OTIQAL_clean,Mn4C3264H2448O816N408,1,1,3.0
OTIQEP_clean,C2448H1632Mn4N408O816,1,1,3.0
OTODEI_clean,N1224C5712H144Ag408,1,1,3.0
OTODIM_clean,Ag248N744C3472H144,1,1,3.0
OTODOS_clean,N1224C5712H144Ag408,1,1,3.0
OTOLIU_clean,O4464C5952H48Ti496,1,2,3.0
OTOROF_clean,Mn124Fe4C744N744,1,1,3.0
OTOVAW_clean,Cd186O744F496C2976N372H56,1,1,3.0
OTOVIE_clean,C3264H1836F612N408O816Co4,1,1,3.0
OTOXIF_clean,Mo372Mn20C2852N2728K124H372,1,1,3.0
OTOYUT_clean,H2728O496C3348N248Co4,1,1,3.0
OTOZAA_clean,O496C3100H64N248Cu124,1,1,3.0
OTOZEE_clean,O496C3348H112N248Zn124,1,1,3.0
OTUDEO_clean,Mn6O2142C3366H2142Na102K102,1,1,3.0
OTUDIS_clean,Mn6O2142C3366H2142Na102K102,1,1,3.0
OTUXUX_clean,O744C3720N744H88Cd124,1,2,3.0
OTUYEJ_clean,As816Mn24S2652N1224H2448,1,1,3.0
OVADAR_clean,Li2Mg204H816C1836O1224,1,1,3.0
OVEHUT_clean,Cd124O744C1116H12,1,1,3.0
OVEJIJ_clean,V18P816O3672,1,1,3.0
OVEXOD_clean,Mn18H4960C7936N1984O2108,1,1,3.0
OVICUS_clean,Zn124H24C1488S248N248O496,1,1,3.0
OVIDON_clean,Cd248H112C4588S496N744O1116,1,1,3.0
OVIQER_clean,C11016H152N816O2448Zn408,1,1,3.0
OVIWIA_clean,U124Co2P124H248C248O744,1,1,3.0
OVIWOG_clean,U744Co4P248O2356C496H496,1,1,3.0
OVIZID_clean,Ni6H1984C2728N372O992,1,1,3.0
OVIZOJ_clean,Ni8O1734N306C2958H2040,1,1,3.0
OVIZUP_clean,Ni16H5208C6200N744O1984,1,1,3.0
OVUCOY_clean,U372P496F124O1488C1488H32,1,1,3.0
OVUDAL_clean,U186P248O744C744H16F62,1,1,3.0
OVUNIE_clean,N4590C11016H3672Mn18Cl918O1836,1,1,3.0
OVUVIL_clean,O1984C3968H32Zn248N248,1,1,3.0
OWAVIS_clean,Zn868H96C5456N744O2976,1,1,3.0
OWAVOY_clean,Zn372H60C2976N558O1488,1,1,3.0
OWETIU_clean,Ag279P124H78W1116C1674N620O2790,1,1,3.0
OWEYOF_clean,N4080O3264C18768H11424S1632Co8,1,1,3.0
OWIHEJ_clean,O1240C1984H32In248,1,1,3.0
OWIHIN_clean,O1240C1984H32In248,1,1,3.0
OWIHOT_clean,O1240C1984H32In248,1,1,3.0
OWIHUZ_clean,O1240C1984H32In248,1,1,3.0
OWIJAH_clean,O1240C1984H32In248,1,1,3.0
OWIJEL_clean,O1240C1984H32In248,1,1,3.0
OWIJIP_clean,O1240C1984H32In248,1,1,3.0
OWIJOV_clean,O1240C1984H32In248,1,1,3.0
OWIKAI_clean,C3264H3264Nb204Ni4O408F816N816,1,1,3.0
OWILAJ_clean,Rh124Zr186Cl124P124O992C5704H128,1,1,3.0
OWIZAW_clean,Cu248H128C7564O992,1,2,3.0
OWUHOF_clean,C14688H192N816O3264Zn816,1,2,3.0
OWUJIB_clean,C13872N2448H160O3264Zn816,1,2,3.0
OWUWOU_clean,Fe4Cd124C5208H4712N248O1488,1,2,3.0
OWUWUA_clean,Na124Fe4Zn124C5208H4712N248O1488,1,2,3.0
OXALAB_clean,Co3O1224C3366H2448,1,1,3.0
OXALEF_clean,Mn3O1224C3366H2448,1,1,3.0
OXALIJ_ion_b,Cd93N62C2108O744H58,0,1,3.0
OXALOP_clean,O3596C8184H192Y372N124,1,1,3.0
OXALUV_SL,In408H104C6732O2856,1,1,3.0
OXALUV_clean,In408H96C6732O2856,1,1,3.0
OXAMEG_clean,O3844C8184H192Dy496N248,1,1,3.0
OXAMIK_clean,Co3P204H714C510N204O714,1,1,3.0
OXANOR_clean,Co12C5712H4284N816O1836,1,1,3.0
OXANUX_clean,Co12C5712H4488N816O1836,1,1,3.0
OXAPAF_clean,Co12C5712H4692N816O2040,1,1,3.0
OXAPEJ_charged,Co12H4588C3968N496O1488,1,1,3.0
OXAZIX_clean,Pr124H20C868N124O620,1,1,3.0
OXEVOE_clean,Ag248C3472H112N496S496,1,1,3.0
OXITOF_clean,Co4H372C1054O558,1,1,3.0
OXOLAP_SL,H152C14688O3264Zr612,1,2,3.0
OXOLAP_clean5b,H144C14688O3264Zr612,1,2,3.0
OXOZUY_clean,C7956O1224Tb204H96N204,1,1,3.0
OXUNEB_clean,Cd124Mo744Mg62Cl124N124H38O3100P496C124,1,1,3.0
OXUPUT_clean,U248P496H16C1488O1488,1,1,3.0
OYAJIJ02_clean,O2480C5952H176Gd558N372,1,1,3.0
OYAKAC02_clean,O2480C5952H164Dy558N372,1,1,3.0
OYEBIE_clean,Zn124H64C2480N248O496,1,1,3.0
OYEJOS_clean,Cu186H128C4836Br124N1488,1,1,3.0
OYERER_clean,O806C2232H1488N372Cr6Cu186,1,1,3.0
OYERIV_clean,O2652C7344H4896N1224Mn6Cl612Cr612,1,1,3.0
OYEROB_clean,Cd248N744C4464H2976O1612Cr12,1,1,3.0
OYERUH_clean,N2448Cl3264C14688H9792O5304Cr24Cd816,1,1,3.0
OYEWEW_clean,Al1224C17136H188N816O5304,1,1,3.0
OYEWIA_clean,Al816O3264H112C8568N408,1,1,3.0
OYIVEY_clean,Cu558H80C4960N2480O1240,1,1,3.0
OYIVIC_clean,C1632H16N816O408Cu204,1,1,3.0
OYIVOI_clean,C1632H8N816O408F408Cu204,1,1,3.0
OYODEM,Zn248B248H160C4712N1488O496,1,1,3.0
OYOSAX_clean,Mn4H744C1488O496,1,1,3.0
OYOVOP_clean,C21624H408Zn816O4080N816,1,1,3.0
OYUJUO_clean,Ni12H2232C3720N372O1612,1,1,3.0
OYUSAD_charged,Zn124Co8P248H744C1984O1736,1,1,3.0
OZASOZ_clean,C15096H288O2448N408Zn408,1,1,3.0
OZAVES_clean,O992Ca248S248C1488H16,1,1,3.0
OZAVOC_clean,C1224H8O816S204Sr204,1,1,3.0
OZAVUI_clean,C1224H8O816S204Sr204,1,1,3.0
OZUKOK_clean,Cu248Cl248S372P496N124C496H16,1,1,3.0
OZUKOL_clean,Mn18C3672H918O2754,1,1,3.0
OZUKUR01_clean,Mn18C3672O2754,1,1,3.0
OZUKUR_clean,Mn18C3672H918O2754,1,1,3.0
OZULAY_clean,Mn18C3672H918O2754,1,1,3.0
OZULUS_clean,Cu558C2232H18O1674,1,1,3.0
OZUMAZ01_clean,Cu558C2232H18O1674,1,1,3.0
OZUMAZ_clean,Cu558C2232H18O1674,1,1,3.0
OZUMIH_clean,Cu558C2232H18O1674,1,1,3.0
PABXAT_clean,Pr124H12C744O744,1,1,3.0
PACGIM_clean,O3348C11718H216Th372N558,1,1,3.0
PACHUZ_clean,Zn992O1984F2976N1488C9424H160,1,1,3.0
PACWOG_clean,Zn248C4960O992H144N496,1,1,3.0
PACYIE_clean,N1836C1224H1224Co8,1,1,3.0
PACZOK_clean,O8928V120P1488,1,1,3.0
PACZUQ_clean,Pr186H84C1674N186O1488,1,1,3.0
PADBAZ_charged,Nd186H60C1674N186O1488Br186,0,1,3.0
PADHIM_clean,C8160H160Ba408,1,1,3.0
PAFMUH_clean,Cd248O992N744C4340H104,1,1,3.0
PAFNAO_clean,Cd248O1736N992C4092H80,1,1,3.0
PAGFUZ_clean,Zn186P248H8O744,1,1,3.0
PAHPOG_clean,Ag124N1240C7192H4216O496Fe4,1,2,3.0
PAJSAX_clean,Zn744N2976C4464H144,1,1,3.0
PAKFAL_clean,Mn8N1224O816C3264H1632Au408,1,1,3.0
PAKFEP_clean,C3264H1632Mn8N1224O816Ag408,1,1,3.0
PAKXIK_clean,Cd186H48C2232N124O868,1,1,3.0
PALTON_clean,Cu186H108C4464N744O744,1,1,3.0
PAMGIV_clean,Mn4H372C1116O558F496,1,1,3.0
PAMHES01_clean,Zn124H12C1116O558F496,1,1,3.0
PAMHES_clean,Zn124H12C1116O558F496,1,1,3.0
PAMHIW_clean,Cu372H120C5208N744O1488,1,1,3.0
PAMTII_clean,Er186H54C2976O1302,1,1,3.0
PAMTOO_clean,Dy186H54C2976O1302,1,1,3.0
PAMTUU_clean,Tb186H54C2976O1302,1,1,3.0
PAMVEG_clean,Zn124H88C1984N496O496,1,1,3.0
PANRUS01_clean,Al918P918O72,1,1,3.0
PANYEK_clean,Cd744H184C8556N7130,1,1,3.0
PANYEL_clean,Cu248S248O992N1240H88C4464,1,1,3.0
PANYOU_charged,Zn124H80C1736N496O1116,0,1,3.0
PAPHEV_clean,Zn124H52C2356Br248N248O744,1,2,1.0
PAPKOJ_clean,O1488C5952H144Pr248,1,1,3.0
PAPKUP_clean,O1488C5952H144Nd248,1,1,3.0
PAPNUR_clean,N1224C5202H54O918Cu153Br153,1,1,3.0
PAPPAZ_clean,N744C3720O372Cu3,1,1,3.0
PAPPED_clean,Cu93H120C3162N744O372,1,1,3.0
PAPPIH_clean,Cu93H120C3162N744O372,1,1,3.0
PAPROO_clean,Tb124Cu186H60C1488N372O1488,1,1,3.0
PAPRUU_clean,La62Ni3H930C744N186O744,1,1,3.0
PAPVAF_clean,Pr372C4836H96O1860,1,1,3.0
PAPVEJ_clean,Er124H96C3348S248O744,1,1,3.0
PAPVIN_clean,Tm124H96C3348S248O744,1,1,3.0
PAPXUB_clean,Cd62H44C1736S124N372O124,1,1,3.0
PAPYOW_ion_b,U248Cs248S372O2356C2604H48,1,1,2.0
PAQFIY,Cd248H80C2976S496N496O744,1,1,3.0
PAQJUM_clean,Al1836P1836O144,1,1,3.0
PAQMEB_clean,Mo744Mn6P496O3100,1,1,3.0
PAQMOL_clean,Mo1488Mn32P1240O6448C496H2480N744,1,1,3.0
PAQPIG_clean,V6P306O1326,1,1,3.0
PAQTIM_clean,Cs408C10812H4896N1224O2040Ni4Fe204,1,1,3.0
PAQTOS_clean,Rb408C11016H4896N1224O2040Fe204Ni4,1,1,3.0
PAQVEK_clean,N816C9792H4896O1632Ni4Fe204K204,1,1,3.0
PAQVOU_charged,Li2Fe62Ni62H1488C2976N248O496,0,1,3.0
PARFOF_clean,V62H12C744O310,1,1,3.0
PARFOF_clean_h,V62C744O310H12,1,1,3.0
PARHAS_clean,Ca124H32C744O496,1,1,3.0
PARHEW_clean,Ca124H32C744O496,1,1,3.0
PARKUQ01_clean,O744C1116Cd124H12,1,1,3.0
PARKUQ_charged,Cd124H44C1364O744N124,0,1,3.0
PARMIG_clean,Ni4H1240C1984N496O496,1,1,3.0
PARNIH_clean,Cu248H60C3472O1240,1,1,3.0
PARNON_clean,Cu248H64C3472O1240,1,1,3.0
PARPII_clean,O20C1488Al124,1,1,3.0
PARPII_clean_h,Al102C1224O510H12,1,1,3.0
PARSAF_clean,O3968C5456H192N496In372Ca248Cl248,1,1,3.0
PARSEJ_clean,O3968C5456H192N496In372Sr248Cl248,1,1,3.0
PARVUB_clean,Co6H4836C5456S124N992O868,1,1,3.0
PASKAX_clean,Cd62H40C1612N248O372,1,1,3.0
PASMUT_clean,Zn372H24C1488O1488,1,1,3.0
PASNAA01_clean,Co12H992C1488O1612,1,1,3.0
PASNAA_clean,Co12H992C1488O1612,1,1,3.0
PASNEE_clean,Cu310H28C1488O1488,1,1,3.0
PASTOU_clean,Cd186H48C1860N930Cl186,1,1,3.0
PATLON_clean,O992N496C2232H136Cd248,1,1,3.0
PATNAB_clean,Ag372S248N992C496H24,1,1,3.0
PATWOY_clean,Zn93O372C3038H64N186,1,1,3.0
PAVKIH_charged,Ag744H272C10168S744N2480O3224F2232,0,1,3.0
PAVLOO_clean,Ag124N744C1240H24O124,1,1,3.0
PAVLUU,Ag124H24C1240N744O124,1,1,3.0
PAVMAB_clean,Ag124N744C1240H24O124,1,1,3.0
PAXWOB_clean,Zn744O2976P992H32,1,1,3.0
PAZXUJ_clean,Cu124H24C992S62N496O248,1,1,2.0
PEBCAA_clean,Zn310P372O1488H8,1,1,3.0
PEBNEP_clean,Co2Cu124H1984C2232N744Cl372,1,1,3.0
PEBXIF_clean,Ni4H2108C2976N248O682,1,2,3.0
PEBYEA_clean,V40P1428O8160K816,1,1,3.0
PECBOQ_clean,Mo744Cu248O2108N744C4340H128P248,1,1,3.0
PECLEP_clean,Co6O1224H3672N2448C3672,1,1,3.0
PECMOB_clean,Sm62Co1H992C1736N248O620,1,1,3.0
PEDGUA_clean,Ba408Ti8C1632O3672,1,1,3.0
PEDMER_clean,Cu186P186H6C372O558,1,1,3.0
PEDMOB_clean,Cu248P372H68C2356N248O1116,1,1,3.0
PEDRIA_clean,Zn992O3224C5952H96,1,1,3.0
PEFJUF_clean,P744Al620O96,1,1,3.0
PEFRID01_clean,Sm248H72C4464N744O1488,1,1,3.0
PEFRID_clean,Sm248H72C4464N744O1488,1,1,3.0
PEFRUP01_clean,Gd248H72C4464N744O1488,1,1,3.0
PEFRUP_clean,Gd248H72C4464N744O1488,1,1,3.0
PEFSEA_clean,Cu248H88C2232N744O744,1,1,3.0
PEFSUQ_clean,Cu186H48C2139N558O558,1,1,3.0
PEFTAX_clean,Cu248H88C2232N744O744,1,1,3.0
PEGBAG_clean,Zn248H64C1736N1488,1,1,3.0
PEGBEK01_clean,Zn248H64C1736N1488,1,1,3.0
PEGBEK02_clean,Zn248H64C1736N1488,1,1,3.0
PEGBUA_clean,Zn248H64C1736N1488,1,1,3.0
PEGCAH_clean,Zn248H64C1736N1488,1,1,3.0
PEGCEL_clean,Zn248H64C1736N1488,1,1,3.0
PEGCIP_clean,Zn372H96C6324S744O1488,1,1,3.0
PEGPOI_clean,Y992C4960H32N1984O3968,1,1,3.0
PEGPUO_clean,Pr496H16C2480N992O1984,1,1,3.0
PEGQAV_clean,Nd496H16C2480N992O1984,1,1,3.0
PEGQID_clean,Gd496H16C2480N992O1984,1,1,3.0
PEGQOJ_clean,Tb496H16C2480N992O1984,1,1,3.0
PEGQUP_clean,Er496H16C2480N992O1984,1,1,3.0
PEHQID_neutral,Cd186H60C1488N124O868,1,1,3.0
PEHTON_clean,Cu372N744C4960H136O992,1,1,3.0
PEJFEQ_clean,Ga204P204C102O20,1,1,3.0
PEJFIU_clean,Ga816P816O80C408,1,1,3.0
PEJFOA_clean,Ga1020P1020C408O96,1,1,3.0
PEJFUG_clean,Ga816P1020C408O96,1,1,3.0
PEJMOI_clean,K124Cd16C1984N1488O1984,1,1,3.0
PEJMUN_charged,Cd124H144C5952N1488O744Cl744,0,1,3.0
PEJMUO_clean,O2976N4464C2976Cu56,1,1,3.0
PEJNUP_clean,Zn186O1116C1674H18,1,1,3.0
PEJPAX_charged,Zn186H74C2418O1116N124,0,1,3.0
PEJPEB_charged,Zn558H342C9114O4464N1302,0,1,3.0
PEJPIF_charged,Zn248H62C2294N124O1364,1,1,3.0
PEJPOL_charged,Zn248H66C2418N124O1364,1,1,3.0
PEJRAZ_clean,Co16H8432C11160N992O2976,1,2,3.0
PEJRED_clean,Co4H2294C3162N372O744,1,1,3.0
PEJRIH_clean,Co16H9424C12648N992O2976,1,1,3.0
PEJRON_clean,Co4H2728C4278N496O744,1,1,3.0
PEKCUF_clean,Mn12H4960C6448O2356,1,1,3.0
PEKDAM_clean,Mn6H2480C3224O1178,1,1,3.0
PEKDEQ_clean,Mn16C10608H8160O3876,1,1,3.0
PEKKAS_clean,In93C372O24,1,1,3.0
PEKVAE_clean,Co8H4464C6944S248N496O1240,1,1,3.0
PEKVUY_clean,U186Ba62P248O806C992H24,1,1,3.0
PEKWAF_clean,O992C744H16U248Sr124P248,1,1,3.0
PEKZIP_clean,N408C2040H32Cu204Cl102,1,1,3.0
PELGOE_clean,Co6H2232C3162S186N372O930,1,1,3.0
PELNEA01_clean,La124H48C1860O1116,1,1,3.0
PELQII_clean,Cd248H256C11656S248N992O1488,1,1,3.0
PELRAB_clean,N1224C4284H84O612Cu153,1,1,3.0
PELWEK_charged,Cd124H112C4464N992Cl248O496,0,1,3.0
PELXIP_clean,Cd496H64C3968N1984O992,1,1,3.0
PEMGEV_clean,Ag496S496C9424H416O496N496,1,1,3.0
PEMGIZ_charged,Ag124H136C3968S248N248O248Sb124F744,0,1,3.0
PEMREG_clean,Cd248H160C4960N496O992,1,1,3.0
PEMRIK_clean,Zn248H68C3472N620O992,1,2,3.0
PENNAZ_clean,Cd372H56C3720N496O1488,1,1,3.0
PENNIH_clean,Co16O4488C14280H6528N1224,1,1,3.0
PENNON_clean,Co8H744C2232O1240,1,1,3.0
PENNUT_clean,Zn186H40C1922N124O930,1,1,3.0
PENXUC_clean,P408F408O1224C612H24V408,1,1,3.0
PENYIR_clean,P408F204O1428H18C408V357,1,1,3.0
PENYOX_clean,V186P248O992C372H24F124,1,1,3.0
PENZIS_clean,Zn372P496H16O1488,1,1,3.0
PENZUE_clean,Zn248P248H64C1612N248O744,1,1,3.0
PEPBAO_clean,Zn248P248H64C1612N248O744,1,1,3.0
PEPFAT_clean,Zn1240H72C6696O4712,1,1,3.0
PEPHOJ_clean,Cd124H32C1860N496O620,1,1,3.0
PEPKOL_clean,Ni4O816N408H1836C1836,1,1,3.0
PEPKUR_clean,Ni4H1116C1116N248O496,1,1,3.0
PEPLAY_clean,V124O620C992H16,1,1,3.0
PEPLEC_clean,V124H16C992O620,1,1,3.0
PEPLIG_clean,V124H16C992O620,1,1,3.0
PEPLOM_clean,V124H16C992O620,1,1,3.0
PEPXIS_clean,Zn248H24C744N1116Cl124,1,1,3.0
PEQHOK,Co16H2480C2976N1984O992,1,1,3.0
PEQHUQ_clean,Zn496H80C2976N1984O992,1,1,3.0
PEQRUZ_clean,Na248Co4H1488C2976O992,1,1,3.0
PEQTIQ_clean,Dy124Cu124H48C2976N496Cl124O992,1,2,3.0
PEQTUB_clean,O64C992Bi372,1,1,3.0
PEQWAK_clean,Mn4H744C1488O496,1,1,3.0
PERSEM_clean,U31Zn31H2C372O372,1,1,3.0
PESTUD_clean,Ni4H1116C1116N248O496,1,1,3.0
PETNOS_clean,O1860In248P620H28,1,1,3.0
PETVEQ_clean,Na496Fe16H2480C3472O1488,1,2,3.0
PETVER_clean,Cd372H48C1860N1116O496,1,1,3.0
PETWES_clean,C1836H32Cu51N204,1,1,2.0
PETWIW_clean,C1836H32Cu51N204,1,1,2.0
PETWOC_clean,U186H24C1488O992,1,1,3.0
PETWUI_clean,O3968C16368U24,1,1,3.0
PEVBUP_clean,Cu1178N4836H120C7192,1,1,3.0
PEVFON_clean,C4896N2448H120Zn612,1,1,3.0
PEVJOQ_clean,Cd124H88C3472N496O496,1,1,3.0
